drug1	drug2	Label
DB00390	DB01399	3
DB00872	DB00440	3
DB01622	DB01087	3
DB00872	DB00444	3
DB00390	DB01397	3
DB01220	DB09054	3
DB01220	DB09056	3
DB00264	DB00381	3
DB00498	DB01263	3
DB01174	DB00243	3
DB00877	DB08873	3
DB11586	DB00582	3
DB00297	DB01359	3
DB01394	DB00343	3
DB01394	DB00342	3
DB01394	DB00345	3
DB01394	DB00344	3
DB00361	DB00834	3
DB01195	DB01144	3
DB00451	DB06717	3
DB09128	DB12332	3
DB06287	DB09063	3
DB09053	DB00588	3
DB09053	DB00582	3
DB01195	DB00819	3
DB06212	DB01254	3
DB08860	DB00624	3
DB00758	DB09073	3
DB00294	DB00834	3
DB08860	DB00622	3
DB08828	DB09063	3
DB06212	DB01259	3
DB05239	DB01601	3
DB11586	DB01186	3
DB00264	DB00521	3
DB00700	DB00705	3
DB09091	DB00783	3
DB08815	DB00196	3
DB00641	DB00398	3
DB11586	DB01232	3
DB00808	DB00219	3
DB00524	DB00387	3
DB09079	DB01016	3
DB00364	DB00910	3
DB09343	DB00988	3
DB09343	DB00987	3
DB00897	DB01211	3
DB06702	DB00673	3
DB06700	DB09118	3
DB04868	DB01072	3
DB08815	DB00224	3
DB08815	DB00227	3
DB00798	DB00887	3
DB00180	DB02703	3
DB01221	DB00673	3
DB00641	DB01587	3
DB00315	DB00780	3
DB00588	DB11633	3
DB06212	DB00860	3
DB00253	DB01149	3
DB09027	DB00091	3
DB01614	DB06708	3
DB06480	DB06636	3
DB00303	DB01032	3
DB01126	DB09065	3
DB00637	DB09063	3
DB01359	DB08918	3
DB00759	DB09048	3
DB01320	DB00322	3
DB00637	DB09065	3
DB08827	DB08873	3
DB01142	DB04876	3
DB05109	DB09073	3
DB00947	DB09063	3
DB00524	DB01036	3
DB00813	DB01601	3
DB00361	DB06290	3
DB00947	DB01254	3
DB00872	DB06155	3
DB00877	DB01263	3
DB00318	DB09118	3
DB01410	DB00255	3
DB00499	DB05812	3
DB01136	DB01254	3
DB09079	DB00877	3
DB00808	DB00967	3
DB01013	DB01118	3
DB09049	DB00470	3
DB09049	DB00472	3
DB01410	DB08820	3
DB09049	DB00477	3
DB00547	DB00255	3
DB09068	DB09167	3
DB00598	DB01264	3
DB00443	DB09065	3
DB00637	DB01254	3
DB00539	DB08881	3
DB01095	DB13139	3
DB00620	DB08933	3
DB00762	DB01232	3
DB00373	DB08881	3
DB01246	DB00358	3
DB01624	DB08933	3
DB01045	DB09118	3
DB01047	DB08873	3
DB00818	DB09195	3
DB11642	DB06204	3
DB00543	DB00519	3
DB00872	DB00745	3
DB00398	DB08933	3
DB00980	DB00322	3
DB08860	DB08820	3
DB08860	DB08827	3
DB01179	DB06290	3
DB05039	DB09118	3
DB00541	DB09118	3
DB01076	DB11730	3
DB06781	DB01211	3
DB01218	DB01167	3
DB06696	DB00310	3
DB08877	DB00834	3
DB09241	DB01117	3
DB01098	DB00989	3
DB06739	DB09330	3
DB01624	DB00582	3
DB00700	DB00203	3
DB00243	DB00836	3
DB00243	DB00834	3
DB01396	DB09195	3
DB00518	DB09330	3
DB01394	DB11363	3
DB00379	DB02703	3
DB04861	DB00224	3
DB13955	DB09330	3
DB11586	DB00912	3
DB01418	DB09048	3
DB11586	DB00916	3
DB06207	DB00365	3
DB00636	DB06290	3
DB01047	DB09054	3
DB06207	DB00361	3
DB01098	DB00675	3
DB01196	DB06717	3
DB00563	DB00991	3
DB04908	DB11672	3
DB04938	DB01118	3
DB06589	DB13953	3
DB06589	DB13952	3
DB06589	DB13956	3
DB00285	DB09063	3
DB06589	DB13954	3
DB01126	DB01072	3
DB00657	DB01390	3
DB00682	DB00736	3
DB09026	DB06717	3
DB01142	DB02703	3
DB00184	DB06603	3
DB01062	DB06717	3
DB00731	DB05812	3
DB00227	DB04855	3
DB08860	DB01234	3
DB08860	DB01232	3
DB06594	DB00300	3
DB00829	DB09063	3
DB00227	DB04946	3
DB05015	DB11633	3
DB06684	DB11633	3
DB00310	DB01090	3
DB08903	DB00582	3
DB09075	DB00704	3
DB06287	DB09118	3
DB01100	DB00715	3
DB01411	DB09054	3
DB06207	DB01016	3
DB06772	DB01118	3
DB00889	DB00673	3
DB09074	DB00203	3
DB00823	DB01072	3
DB01435	DB00834	3
DB01182	DB01319	3
DB01355	DB05812	3
DB06616	DB00661	3
DB01076	DB01211	3
DB06616	DB00668	3
DB06616	DB00669	3
DB08864	DB04855	3
DB01409	DB09330	3
DB00741	DB11633	3
DB00199	DB09118	3
DB01149	DB05812	3
DB08860	DB00541	3
DB06207	DB06772	3
DB00255	DB08881	3
DB00949	DB00834	3
DB08867	DB01072	3
DB00334	DB01264	3
DB08873	DB00673	3
DB11614	DB06290	3
DB00580	DB08820	3
DB01253	DB00542	3
DB06738	DB01589	3
DB00543	DB05265	3
DB08895	DB05521	3
DB00708	DB08820	3
DB01039	DB11633	3
DB00706	DB09118	3
DB01115	DB11633	3
DB06777	DB08820	3
DB13179	DB06717	3
DB00762	DB09063	3
DB01435	DB08933	3
DB00762	DB09065	3
DB00393	DB05521	3
DB11642	DB00195	3
DB11642	DB00193	3
DB11642	DB00191	3
DB09143	DB01026	3
DB06218	DB09065	3
DB04861	DB08893	3
DB06218	DB09063	3
DB09027	DB12332	3
DB00997	DB00195	3
DB00997	DB00196	3
DB09039	DB00199	3
DB00873	DB01357	3
DB00625	DB06717	3
DB09039	DB00196	3
DB00997	DB00199	3
DB09039	DB00195	3
DB01591	DB00673	3
DB00204	DB04868	3
DB00379	DB09048	3
DB09143	DB11672	3
DB06738	DB00673	3
DB01015	DB00673	3
DB00588	DB09063	3
DB01029	DB00834	3
DB00641	DB06210	3
DB06237	DB01601	3
DB00276	DB01264	3
DB09063	DB00220	3
DB00295	DB06603	3
DB11730	DB09118	3
DB09027	DB00305	3
DB00498	DB00338	3
DB06335	DB00582	3
DB01008	DB01254	3
DB09289	DB00677	3
DB00514	DB05812	3
DB09053	DB09235	3
DB09053	DB09238	3
DB00906	DB09073	3
DB01105	DB09330	3
DB00683	DB02703	3
DB00503	DB01254	3
DB00528	DB01601	3
DB01173	DB02703	3
DB01254	DB09048	3
DB00458	DB06290	3
DB01608	DB00613	3
DB00390	DB00605	3
DB00983	DB06603	3
DB00425	DB00936	3
DB00512	DB13063	3
DB00390	DB00608	3
DB00470	DB00503	3
DB00227	DB05265	3
DB01222	DB00619	3
DB00344	DB00006	3
DB00347	DB09048	3
DB00613	DB01015	3
DB06335	DB01232	3
DB00813	DB12332	3
DB00511	DB00908	3
DB01355	DB09118	3
DB00496	DB06717	3
DB08916	DB00398	3
DB00904	DB08933	3
DB01190	DB00673	3
DB00530	DB01263	3
DB00530	DB01264	3
DB00641	DB00820	3
DB00641	DB00829	3
DB06335	DB06636	3
DB00603	DB09330	3
DB08916	DB00027	3
DB00956	DB01263	3
DB00956	DB01264	3
DB06789	DB00834	3
DB00956	DB09074	3
DB00843	DB05812	3
DB00956	DB09073	3
DB09236	DB09048	3
DB02187	DB01601	3
DB00798	DB00310	3
DB01095	DB00263	3
DB00540	DB09118	3
DB00297	DB09330	3
DB00580	DB02703	3
DB06595	DB09118	3
DB00175	DB01127	3
DB01590	DB00602	3
DB01120	DB00834	3
DB00175	DB01129	3
DB00898	DB09195	3
DB00559	DB00673	3
DB00313	DB11633	3
DB01192	DB06603	3
DB00559	DB00678	3
DB00309	DB01072	3
DB08877	DB01211	3
DB01325	DB01591	3
DB01411	DB01149	3
DB09049	DB00678	3
DB08931	DB00519	3
DB00204	DB00351	3
DB00559	DB06636	3
DB09049	DB00672	3
DB00860	DB11672	3
DB00458	DB00178	3
DB08873	DB01263	3
DB00252	DB01188	3
DB09075	DB06212	3
DB11901	DB01118	3
DB08439	DB14033	3
DB00641	DB00176	3
DB00641	DB00178	3
DB00584	DB09073	3
DB06789	DB06290	3
DB00818	DB00834	3
DB00706	DB09330	3
DB00593	DB09330	3
DB00836	DB00501	3
DB00443	DB01026	3
DB06218	DB00263	3
DB04868	DB09054	3
DB00983	DB08933	3
DB00933	DB01103	3
DB00439	DB00619	3
DB01256	DB01211	3
DB00455	DB02703	3
DB01590	DB01268	3
DB01590	DB01264	3
DB01590	DB01263	3
DB00470	DB08873	3
DB09026	DB01026	3
DB00344	DB00584	3
DB01229	DB09195	3
DB00337	DB06717	3
DB09053	DB08882	3
DB01392	DB11633	3
DB09039	DB06603	3
DB09183	DB06717	3
DB00204	DB00582	3
DB00641	DB01229	3
DB09343	DB00668	3
DB00277	DB06290	3
DB01030	DB00371	3
DB01002	DB05812	3
DB00798	DB02925	3
DB01325	DB00340	3
DB00349	DB08881	3
DB00997	DB09073	3
DB00997	DB09074	3
DB06684	DB00176	3
DB09241	DB01131	3
DB00327	DB08933	3
DB00394	DB09054	3
DB00213	DB00196	3
DB06480	DB00344	3
DB06480	DB00345	3
DB06480	DB00342	3
DB06480	DB00343	3
DB00201	DB01264	3
DB00818	DB08933	3
DB00364	DB01070	3
DB00805	DB01264	3
DB01114	DB08820	3
DB11586	DB00289	3
DB11586	DB00281	3
DB01241	DB06717	3
DB11586	DB00283	3
DB11586	DB00285	3
DB01062	DB01026	3
DB09262	DB01072	3
DB00490	DB09073	3
DB00563	DB00461	3
DB00563	DB00465	3
DB01047	DB06717	3
DB01325	DB00967	3
DB08860	DB01030	3
DB00175	DB00401	3
DB00958	DB08880	3
DB01142	DB00542	3
DB01220	DB01601	3
DB00872	DB06772	3
DB00872	DB06777	3
DB00281	DB04861	3
DB11642	DB05271	3
DB09034	DB12332	3
DB01098	DB00472	3
DB01242	DB09065	3
DB00655	DB13954	3
DB00281	DB00521	3
DB01218	DB06290	3
DB01128	DB09073	3
DB09049	DB08874	3
DB09079	DB00243	3
DB09049	DB08873	3
DB00831	DB00608	3
DB01030	DB12332	3
DB01166	DB00472	3
DB09102	DB01211	3
DB12010	DB09073	3
DB00373	DB04896	3
DB06616	DB00468	3
DB06742	DB09063	3
DB08860	DB00780	3
DB00496	DB05812	3
DB00802	DB09195	3
DB00842	DB09048	3
DB08867	DB09063	3
DB00297	DB00871	3
DB00802	DB08820	3
DB08867	DB09065	3
DB01200	DB01340	3
DB05294	DB06717	3
DB01047	DB01072	3
DB01200	DB01348	3
DB00969	DB00976	3
DB00900	DB08864	3
DB00697	DB00188	3
DB01062	DB02703	3
DB09555	DB00673	3
DB01175	DB09330	3
DB00252	DB00440	3
DB00193	DB00220	3
DB13456	DB06717	3
DB06209	DB09118	3
DB01171	DB09065	3
DB00158	DB06210	3
DB01171	DB09063	3
DB09049	DB01264	3
DB09049	DB01263	3
DB06207	DB00344	3
DB00869	DB09073	3
DB09049	DB01268	3
DB01030	DB13179	3
DB01590	DB00196	3
DB00588	DB00655	3
DB11642	DB00358	3
DB00215	DB00338	3
DB00476	DB09167	3
DB11799	DB09118	3
DB01151	DB05521	3
DB11633	DB00503	3
DB00390	DB04898	3
DB01186	DB09330	3
DB11362	DB11633	3
DB08864	DB06742	3
DB06813	DB13063	3
DB01075	DB01264	3
DB00524	DB01173	3
DB00230	DB09195	3
DB01045	DB08943	3
DB01623	DB05812	3
DB06228	DB00243	3
DB01151	DB01182	3
DB00641	DB09054	3
DB00544	DB09280	3
DB11799	DB11633	3
DB06480	DB00802	3
DB00860	DB00673	3
DB00694	DB09118	3
DB00602	DB11633	3
DB00208	DB09063	3
DB08918	DB09280	3
DB08905	DB01232	3
DB12483	DB00834	3
DB00933	DB01299	3
DB01098	DB01685	3
DB01100	DB06636	3
DB00264	DB06800	3
DB01151	DB00584	3
DB08864	DB01217	3
DB00404	DB01261	3
DB00404	DB01264	3
DB00321	DB09570	3
DB09016	DB05521	3
DB09074	DB09063	3
DB09074	DB09065	3
DB01216	DB06290	3
DB00983	DB00834	3
DB00950	DB01167	3
DB06701	DB05812	3
DB11817	DB06717	3
DB01356	DB04817	3
DB00277	DB01357	3
DB13074	DB08933	3
DB01223	DB01254	3
DB00959	DB01072	3
DB00955	DB00774	3
DB01324	DB00496	3
DB00266	DB00916	3
DB00175	DB00259	3
DB08916	DB00623	3
DB08916	DB00622	3
DB00175	DB00257	3
DB00175	DB00255	3
DB00175	DB00254	3
DB08903	DB01026	3
DB00243	DB00661	3
DB01193	DB04896	3
DB00243	DB00669	3
DB09128	DB06290	3
DB00773	DB09330	3
DB11901	DB09118	3
DB06207	DB09291	3
DB00912	DB09063	3
DB00731	DB09195	3
DB00912	DB09065	3
DB00591	DB09070	3
DB00679	DB13874	3
DB09128	DB01118	3
DB01466	DB00834	3
DB00402	DB09118	3
DB06207	DB01197	3
DB06207	DB01196	3
DB00679	DB00427	3
DB00679	DB00422	3
DB00679	DB00420	3
DB00252	DB01215	3
DB01260	DB09065	3
DB00641	DB11633	3
DB01356	DB00482	3
DB00390	DB01118	3
DB01198	DB00270	3
DB01030	DB01151	3
DB00820	DB01264	3
DB01100	DB00907	3
DB01100	DB00908	3
DB00990	DB06717	3
DB11642	DB01129	3
DB11642	DB01128	3
DB09062	DB01032	3
DB00553	DB08933	3
DB09016	DB08873	3
DB00980	DB00705	3
DB00636	DB02703	3
DB00916	DB06717	3
DB00390	DB08797	3
DB00615	DB01007	3
DB00528	DB09195	3
DB00390	DB06335	3
DB01037	DB09371	3
DB00724	DB01254	3
DB01095	DB01085	3
DB01095	DB01087	3
DB00696	DB00691	3
DB00439	DB00188	3
DB01580	DB00715	3
DB09128	DB00243	3
DB09128	DB00246	3
DB00227	DB00542	3
DB00309	DB08873	3
DB04839	DB00932	3
DB00641	DB00370	3
DB00277	DB00673	3
DB06212	DB08873	3
DB06605	DB00661	3
DB00622	DB05812	3
DB01295	DB08918	3
DB00596	DB06717	3
DB01259	DB09048	3
DB00921	DB09183	3
DB08820	DB00246	3
DB00296	DB02703	3
DB08820	DB00243	3
DB01224	DB01072	3
DB00398	DB09048	3
DB00643	DB00501	3
DB01030	DB00602	3
DB01100	DB08820	3
DB01118	DB09118	3
DB01030	DB00608	3
DB11921	DB00255	3
DB00426	DB09048	3
DB08815	DB01263	3
DB00180	DB00890	3
DB06335	DB00289	3
DB06335	DB00283	3
DB06335	DB00285	3
DB01184	DB09065	3
DB01184	DB09063	3
DB09378	DB00890	3
DB00227	DB01764	3
DB00347	DB08933	3
DB01224	DB09054	3
DB06176	DB01072	3
DB04908	DB09371	3
DB01100	DB09195	3
DB06616	DB02703	3
DB06616	DB02701	3
DB01614	DB00358	3
DB06616	DB02709	3
DB00620	DB00890	3
DB04908	DB01149	3
DB00396	DB09118	3
DB04846	DB09048	3
DB01339	DB11633	3
DB01273	DB00467	3
DB06813	DB01397	3
DB08815	DB00091	3
DB01234	DB06401	3
DB06616	DB08864	3
DB06813	DB01399	3
DB09039	DB09195	3
DB00655	DB00255	3
DB06696	DB00887	3
DB01591	DB09048	3
DB01036	DB09063	3
DB01036	DB09065	3
DB00353	DB05265	3
DB00296	DB00834	3
DB00268	DB06717	3
DB00543	DB08882	3
DB01184	DB00582	3
DB00843	DB01264	3
DB01220	DB00826	3
DB08916	DB01239	3
DB09016	DB00278	3
DB08910	DB09048	3
DB00353	DB00722	3
DB01050	DB00243	3
DB08864	DB00313	3
DB04845	DB01118	3
DB00252	DB00683	3
DB00252	DB00681	3
DB13946	DB09118	3
DB00365	DB02703	3
DB01214	DB01182	3
DB00751	DB09073	3
DB12267	DB08873	3
DB08971	DB00220	3
DB01166	DB00909	3
DB08971	DB00224	3
DB01320	DB00176	3
DB00175	DB08933	3
DB01333	DB01032	3
DB00625	DB01589	3
DB06290	DB08881	3
DB05109	DB00220	3
DB05109	DB00224	3
DB00193	DB05521	3
DB06708	DB00224	3
DB06708	DB00220	3
DB00582	DB09048	3
DB13114	DB06335	3
DB01095	DB00549	3
DB01095	DB00541	3
DB01183	DB08881	3
DB11586	DB09065	3
DB11586	DB09063	3
DB01223	DB00468	3
DB01036	DB01118	3
DB00696	DB09570	3
DB06414	DB00257	3
DB00635	DB01357	3
DB06414	DB00251	3
DB01182	DB09195	3
DB13158	DB06717	3
DB01590	DB00472	3
DB01590	DB00470	3
DB01590	DB00477	3
DB00185	DB05812	3
DB00401	DB00976	3
DB00778	DB01254	3
DB11750	DB09118	3
DB01183	DB09280	3
DB09075	DB08916	3
DB00524	DB01409	3
DB01062	DB09330	3
DB01551	DB09065	3
DB01551	DB09063	3
DB01166	DB08820	3
DB00563	DB06807	3
DB00444	DB08880	3
DB00563	DB06802	3
DB00613	DB00951	3
DB06684	DB01149	3
DB08815	DB01254	3
DB01104	DB09065	3
DB00969	DB06717	3
DB00604	DB08881	3
DB03615	DB00214	3
DB00309	DB00203	3
DB00972	DB09048	3
DB06403	DB09195	3
DB01142	DB06335	3
DB00264	DB01149	3
DB08896	DB06290	3
DB09343	DB00570	3
DB00185	DB09065	3
DB01219	DB09073	3
DB00185	DB09063	3
DB00264	DB01142	3
DB00836	DB06717	3
DB06589	DB00590	3
DB01220	DB00457	3
DB01220	DB00455	3
DB08932	DB02703	3
DB00248	DB09477	3
DB00472	DB09118	3
DB01220	DB00458	3
DB00543	DB00278	3
DB01062	DB00582	3
DB01018	DB00220	3
DB00344	DB00790	3
DB01018	DB00224	3
DB01622	DB06697	3
DB06480	DB00683	3
DB01407	DB01609	3
DB00864	DB06717	3
DB00334	DB00243	3
DB00613	DB08896	3
DB00615	DB09118	3
DB06589	DB00623	3
DB06589	DB00622	3
DB06589	DB00624	3
DB00613	DB08899	3
DB01166	DB09054	3
DB01166	DB01264	3
DB01166	DB01263	3
DB00872	DB04855	3
DB00243	DB00468	3
DB00317	DB09063	3
DB00317	DB09065	3
DB01098	DB00208	3
DB01098	DB00207	3
DB01098	DB00201	3
DB01098	DB00203	3
DB05015	DB00243	3
DB00264	DB00238	3
DB00264	DB00234	3
DB01558	DB09073	3
DB01200	DB09063	3
DB00563	DB08797	3
DB00563	DB08795	3
DB00835	DB09195	3
DB01166	DB01191	3
DB01130	DB06401	3
DB00182	DB06603	3
DB08895	DB01601	3
DB00503	DB09073	3
DB00562	DB12278	3
DB01182	DB00270	3
DB01132	DB08820	3
DB00615	DB00735	3
DB01320	DB14028	3
DB00563	DB00233	3
DB00688	DB05812	3
DB01095	DB12332	3
DB01149	DB12598	3
DB00872	DB08867	3
DB00531	DB00673	3
DB00540	DB08820	3
DB14011	DB08933	3
DB00872	DB00575	3
DB00872	DB00570	3
DB00872	DB00571	3
DB00363	DB00501	3
DB08828	DB08820	3
DB09075	DB01086	3
DB01590	DB00863	3
DB00309	DB11633	3
DB01166	DB04920	3
DB00822	DB01254	3
DB06212	DB01098	3
DB06212	DB01095	3
DB06212	DB01093	3
DB00203	DB11730	3
DB00700	DB00320	3
DB00246	DB09330	3
DB00615	DB00196	3
DB00512	DB00795	3
DB00813	DB01118	3
DB00802	DB01211	3
DB04868	DB01182	3
DB00628	DB00834	3
DB00697	DB00661	3
DB08828	DB09195	3
DB11586	DB01071	3
DB00321	DB00006	3
DB11362	DB05812	3
DB00683	DB00178	3
DB08931	DB09477	3
DB11362	DB08820	3
DB00227	DB08816	3
DB09297	DB09048	3
DB00768	DB01032	3
DB00539	DB06290	3
DB01182	DB01601	3
DB01074	DB09330	3
DB00547	DB06717	3
DB06267	DB06717	3
DB01418	DB01026	3
DB08860	DB00246	3
DB08860	DB00248	3
DB09166	DB09118	3
DB01615	DB00205	3
DB11642	DB00091	3
DB06589	DB00655	3
DB08931	DB01261	3
DB08875	DB01264	3
DB01136	DB06595	3
DB01058	DB08881	3
DB06176	DB11633	3
DB00562	DB01173	3
DB00533	DB09280	3
DB00925	DB00673	3
DB01194	DB06717	3
DB01037	DB00957	3
DB00412	DB09063	3
DB00999	DB00747	3
DB08916	DB04868	3
DB00451	DB11633	3
DB00404	DB06203	3
DB08864	DB01007	3
DB08864	DB01001	3
DB01129	DB11633	3
DB00651	DB00806	3
DB00679	DB08899	3
DB00679	DB08893	3
DB00404	DB00584	3
DB00546	DB02703	3
DB00401	DB01118	3
DB01098	DB01321	3
DB08918	DB09073	3
DB00564	DB00501	3
DB06813	DB01401	3
DB00294	DB02703	3
DB00333	DB01217	3
DB09167	DB11586	3
DB06697	DB09118	3
DB01268	DB09195	3
DB01182	DB05812	3
DB01223	DB09195	3
DB01356	DB13063	3
DB00622	DB09063	3
DB01196	DB09048	3
DB00175	DB00599	3
DB00528	DB01254	3
DB00185	DB01254	3
DB00203	DB00584	3
DB00203	DB00582	3
DB00741	DB02703	3
DB06207	DB00694	3
DB06207	DB00696	3
DB06207	DB00690	3
DB13943	DB09280	3
DB01173	DB09073	3
DB00864	DB09297	3
DB00864	DB09296	3
DB09039	DB08933	3
DB04846	DB02703	3
DB00956	DB00343	3
DB00184	DB06290	3
DB08864	DB00661	3
DB08864	DB00668	3
DB00955	DB01325	3
DB09027	DB08874	3
DB01222	DB00705	3
DB09027	DB08873	3
DB00252	DB09256	3
DB00872	DB11915	3
DB01356	DB09477	3
DB01233	DB06603	3
DB01095	DB00381	3
DB08907	DB02703	3
DB00860	DB06401	3
DB12010	DB01254	3
DB00458	DB00722	3
DB00439	DB01685	3
DB00679	DB00675	3
DB00961	DB01203	3
DB00243	DB00381	3
DB01253	DB09073	3
DB00696	DB04876	3
DB00991	DB00834	3
DB00589	DB09065	3
DB00651	DB00389	3
DB00321	DB01012	3
DB00439	DB00220	3
DB00439	DB00227	3
DB00439	DB00224	3
DB11274	DB09330	3
DB01384	DB06401	3
DB06237	DB08933	3
DB00393	DB09065	3
DB01054	DB00673	3
DB00393	DB09063	3
DB00394	DB01357	3
DB09143	DB09065	3
DB06282	DB06717	3
DB09061	DB00834	3
DB01248	DB11633	3
DB06817	DB00213	3
DB04572	DB06717	3
DB01166	DB05521	3
DB09083	DB00091	3
DB00641	DB00501	3
DB00641	DB00502	3
DB00540	DB01012	3
DB00204	DB00877	3
DB00546	DB09048	3
DB06772	DB11672	3
DB01420	DB00834	3
DB01095	DB01167	3
DB01095	DB01169	3
DB00458	DB01182	3
DB00562	DB00340	3
DB05521	DB01211	3
DB06684	DB05812	3
DB01035	DB00555	3
DB00227	DB00313	3
DB08971	DB01167	3
DB00227	DB00316	3
DB01166	DB06290	3
DB06207	DB08864	3
DB06207	DB08865	3
DB01256	DB09195	3
DB13158	DB04573	3
DB00909	DB09330	3
DB00243	DB02703	3
DB04861	DB11642	3
DB00502	DB06717	3
DB01429	DB09065	3
DB00203	DB09063	3
DB00335	DB08881	3
DB00277	DB01254	3
DB01220	DB08916	3
DB12267	DB09118	3
DB01156	DB11672	3
DB09039	DB01403	3
DB00091	DB00584	3
DB00390	DB00337	3
DB01030	DB00813	3
DB01030	DB00810	3
DB09053	DB00501	3
DB00559	DB00834	3
DB09053	DB00503	3
DB09053	DB00502	3
DB11586	DB00673	3
DB00683	DB08820	3
DB11586	DB00678	3
DB00495	DB01254	3
DB11586	DB01104	3
DB00320	DB09048	3
DB11586	DB01100	3
DB00872	DB12483	3
DB04855	DB11672	3
DB00248	DB09063	3
DB09343	DB12598	3
DB01559	DB08820	3
DB01184	DB01026	3
DB01220	DB01259	3
DB01220	DB01254	3
DB01220	DB01253	3
DB01242	DB01182	3
DB01023	DB00196	3
DB08906	DB08933	3
DB08906	DB09048	3
DB00091	DB06290	3
DB01320	DB01101	3
DB08865	DB09054	3
DB00333	DB06290	3
DB09075	DB00845	3
DB00612	DB09118	3
DB00568	DB05812	3
DB01392	DB00543	3
DB09075	DB04540	3
DB01392	DB00540	3
DB00872	DB06228	3
DB00559	DB00169	3
DB01628	DB06290	3
DB09053	DB01369	3
DB06589	DB06616	3
DB00227	DB00860	3
DB00223	DB04575	3
DB00367	DB08933	3
DB00223	DB04573	3
DB00288	DB09065	3
DB00252	DB00343	3
DB00635	DB01254	3
DB09068	DB11633	3
DB00252	DB00349	3
DB00751	DB09118	3
DB01559	DB09063	3
DB03128	DB01264	3
DB00318	DB09195	3
DB00177	DB06210	3
DB12267	DB08933	3
DB06212	DB00972	3
DB06212	DB02709	3
DB06212	DB02703	3
DB06212	DB02701	3
DB01114	DB02703	3
DB00625	DB01264	3
DB01588	DB09048	3
DB06228	DB11730	3
DB06654	DB01254	3
DB01420	DB09195	3
DB09378	DB01264	3
DB01394	DB00845	3
DB01410	DB00783	3
DB01136	DB01124	3
DB00933	DB01611	3
DB06589	DB01340	3
DB00872	DB00972	3
DB00694	DB01156	3
DB00872	DB00976	3
DB00872	DB00977	3
DB00697	DB00277	3
DB01218	DB01254	3
DB04844	DB00472	3
DB09091	DB09070	3
DB00904	DB01254	3
DB00580	DB06717	3
DB01104	DB09330	3
DB00175	DB01093	3
DB00838	DB00255	3
DB00530	DB11672	3
DB09034	DB08873	3
DB00495	DB09063	3
DB00897	DB00834	3
DB00738	DB06603	3
DB00541	DB09195	3
DB00234	DB08820	3
DB01394	DB12001	3
DB00207	DB09330	3
DB02187	DB01264	3
DB00956	DB11672	3
DB00701	DB09073	3
DB01396	DB09118	3
DB00264	DB01129	3
DB00697	DB00850	3
DB00264	DB01128	3
DB01098	DB01138	3
DB00744	DB00673	3
DB00316	DB08881	3
DB00234	DB11633	3
DB00764	DB01149	3
DB11586	DB00997	3
DB01219	DB06290	3
DB09049	DB00215	3
DB00261	DB01609	3
DB06684	DB06717	3
DB09049	DB00213	3
DB00398	DB01264	3
DB00396	DB06603	3
DB00398	DB01263	3
DB00203	DB01340	3
DB01241	DB09330	3
DB00203	DB01348	3
DB00956	DB00673	3
DB06616	DB12070	3
DB00726	DB00584	3
DB01489	DB09195	3
DB09075	DB00470	3
DB09075	DB00472	3
DB01098	DB00908	3
DB01098	DB00907	3
DB11586	DB05812	3
DB08931	DB09073	3
DB08931	DB09075	3
DB08996	DB05521	3
DB08916	DB08881	3
DB08916	DB08880	3
DB01098	DB01369	3
DB11586	DB00334	3
DB00285	DB05812	3
DB00331	DB00440	3
DB00425	DB06290	3
DB09074	DB00176	3
DB06480	DB00726	3
DB01424	DB00834	3
DB01628	DB01032	3
DB06237	DB00834	3
DB11642	DB09195	3
DB00318	DB06603	3
DB00321	DB02703	3
DB01615	DB00468	3
DB01220	DB00646	3
DB01394	DB13878	3
DB06212	DB00398	3
DB01220	DB00643	3
DB01220	DB00641	3
DB06212	DB00396	3
DB01394	DB13874	3
DB08932	DB00582	3
DB09074	DB00289	3
DB00439	DB01087	3
DB09074	DB00283	3
DB09074	DB00285	3
DB00238	DB09065	3
DB08932	DB06290	3
DB00321	DB00701	3
DB09073	DB01264	3
DB00512	DB01097	3
DB09073	DB01263	3
DB09079	DB01211	3
DB00718	DB08880	3
DB11274	DB01254	3
DB01142	DB09063	3
DB11737	DB11633	3
DB06287	DB08820	3
DB01142	DB09065	3
DB00199	DB09195	3
DB01201	DB08958	3
DB06212	DB01110	3
DB06212	DB01115	3
DB01202	DB00501	3
DB00396	DB08933	3
DB06212	DB01118	3
DB01166	DB00763	3
DB04861	DB00908	3
DB00950	DB11633	3
DB01087	DB09195	3
DB09049	DB06212	3
DB00697	DB01072	3
DB00755	DB06717	3
DB00243	DB00338	3
DB12001	DB01254	3
DB11642	DB00448	3
DB00683	DB00691	3
DB06616	DB01098	3
DB00865	DB09195	3
DB00379	DB09330	3
DB00455	DB08820	3
DB09061	DB02703	3
DB06207	DB00863	3
DB00539	DB01254	3
DB06207	DB00864	3
DB00499	DB06290	3
DB00185	DB09330	3
DB08932	DB01211	3
DB00266	DB00903	3
DB08820	DB09118	3
DB01246	DB00664	3
DB00253	DB01263	3
DB00253	DB01264	3
DB01067	DB00196	3
DB09095	DB08873	3
DB00945	DB11633	3
DB09079	DB00624	3
DB09079	DB00622	3
DB00512	DB04743	3
DB13867	DB01232	3
DB01136	DB06414	3
DB01190	DB09195	3
DB00454	DB09063	3
DB06204	DB05812	3
DB00563	DB03585	3
DB01356	DB01250	3
DB01409	DB00673	3
